symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
RADUSDT,-0.03600000,-1.745,2.07175972,2.06200000,2.02700000,221.40000000,2.02700000,200.60000000,2.02800000,365.00000000,2.06300000,2.13700000,2.00100000,2285369.20000000,4734735.84520000,1684624246274,1684710646274,15991808,16008616,16809
YFIDOWNUSDT,0.00000000,0.000,0.00000000,0.90090000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681652124655,1681738524655,-1,-1,0
KDAUSDT,-0.00800000,-1.019,0.77766448,0.78600000,0.77700000,146.28000000,0.77700000,522.36000000,0.77800000,309.08000000,0.78500000,0.79100000,0.77000000,892215.20000000,693844.07019000,1684624273205,1684710673205,9985671,9990819,5149
LPTUSDT,-0.21000000,-4.183,4.89614666,5.02000000,4.81000000,195.54000000,4.80000000,9945.92000000,4.81000000,122.72000000,5.02000000,5.04000000,4.75000000,86625.82000000,424132.71910000,1684624225342,1684710625342,16033469,16036577,3109
HCUSDT,0.00000000,0.000,0.00000000,0.84230000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681651143202,1681737543202,-1,-1,0
FARMUSDT,-0.97000000,-3.386,28.19482538,28.68000000,27.68000000,1.28600000,27.68000000,5.12100000,27.70000000,7.22000000,28.65000000,28.86000000,27.28000000,9941.38300000,280295.55774000,1684624135349,1684710535349,11809881,11812188,2308
ANTUSDT,0.02700000,0.787,3.47889059,3.43000000,3.45800000,25.80000000,3.45600000,269.70000000,3.45700000,138.00000000,3.43100000,3.54900000,3.41500000,666082.00000000,2317226.40450000,1684624150915,1684710550915,43433083,43449597,16515
OPUSDT,-0.03600000,-2.142,1.65954363,1.68100000,1.64500000,6.56000000,1.64400000,18313.85000000,1.64500000,3298.21000000,1.68100000,1.70100000,1.62200000,7297533.03000000,12110574.48765000,1684624286399,1684710686399,35204420,35239856,35437
AUCTIONUSDT,-0.18000000,-3.543,4.98370704,5.07000000,4.90000000,13.29000000,4.89000000,631.93000000,4.90000000,258.77000000,5.08000000,5.09000000,4.88000000,31658.52000000,157776.78890000,1684624144620,1684710544620,5841306,5842291,986
FORUSDT,-0.00055000,-2.818,0.01925739,0.01951000,0.01897000,1064.00000000,0.01897000,18971.00000000,0.01898000,1319.00000000,0.01952000,0.01969000,0.01892000,5004412.00000000,96371.89070000,1684624191248,1684710591248,11571178,11572170,993
BNTUSDT,-0.00900000,-2.154,0.41327736,0.41760000,0.40890000,227.50000000,0.40890000,3043.00000000,0.40940000,78.10000000,0.41790000,0.42050000,0.40600000,506112.20000000,209164.71385000,1684624115518,1684710515518,12080244,12085211,4968
UFTUSDT,-0.00740000,-2.067,0.35542089,0.35810000,0.35060000,59.00000000,0.35050000,403.00000000,0.35100000,800.00000000,0.35800000,0.36500000,0.34700000,716941.00000000,254815.80920000,1684624304695,1684710704695,350467,351975,1509
TUSDT,-0.00079000,-2.820,0.02753639,0.02801000,0.02722000,7346.60000000,0.02721000,18259.10000000,0.02722000,41736.30000000,0.02801000,0.02813000,0.02698000,31806639.40000000,875839.87502200,1684624269925,1684710669925,7197869,7205973,8105
BTCSTUSDT,0.00000000,0.000,0.00000000,5.35000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681651464549,1681737864549,-1,-1,0
NEXOUSDT,-0.01300000,-1.890,0.67894153,0.68900000,0.67500000,386.41000000,0.67300000,1794.31000000,0.67500000,1994.02000000,0.68800000,0.68900000,0.67100000,272890.84000000,185276.92359000,1684624009741,1684710409741,5936213,5938249,2037
LSKUSDT,-0.02800000,-3.244,0.84495034,0.86200000,0.83500000,395.50000000,0.83400000,792.80000000,0.83600000,518.40000000,0.86300000,0.86400000,0.83200000,81695.30000000,69028.47160000,1684624113773,1684710513773,14905132,14906065,934
ASTRUSDT,-0.00180000,-3.358,0.05256286,0.05360000,0.05180000,9501.60000000,0.05180000,328595.20000000,0.05190000,114526.60000000,0.05360000,0.05400000,0.05120000,17007256.20000000,893950.05061000,1684624278404,1684710678404,11366293,11373114,6822
VGXUSDT,-0.00940000,-5.927,0.15456872,0.15890000,0.14920000,135.00000000,0.14900000,12260.40000000,0.14920000,2365.40000000,0.15860000,0.16060000,0.14810000,20938904.70000000,3236499.59894000,1684624259483,1684710659483,18470843,18485171,14329
BZRXUSDT,0.00000000,0.000,0.00000000,0.21560000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681652760296,1681739160296,-1,-1,0
XEMUSDT,-0.00050000,-1.524,0.03273915,0.03290000,0.03230000,5285.00000000,0.03230000,59319.00000000,0.03240000,135206.00000000,0.03280000,0.03320000,0.03210000,13986818.00000000,457916.46380000,1684624188318,1684710588318,35177770,35180005,2236
PAXUSDT,0.00000000,0.000,0.00000000,0.99960000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681651464549,1681737864549,-1,-1,0
1INCHUPUSDT,0.00000000,0.000,0.00000000,0.06570300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681652395531,1681738795531,-1,-1,0
NMRUSDT,-0.17000000,-1.201,14.12568313,14.15000000,13.98000000,3.73000000,13.96000000,110.47000000,13.98000000,57.03000000,14.15000000,14.32000000,13.89000000,10640.51000000,150304.47260000,1684623923624,1684710323624,15874078,15875544,1467
SXPDOWNUSDT,0.00000000,0.000,0.00000000,0.08950000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681651852002,1681738252002,-1,-1,0
BADGERUSDT,-0.06000000,-2.356,2.50956956,2.54400000,2.48700000,107.64000000,2.48600000,93.32000000,2.48900000,17.74000000,2.54700000,2.56100000,2.48000000,96074.58000000,241105.84169000,1684624205645,1684710605645,13546899,13548867,1969
GMTUSDT,-0.01250000,-4.378,0.27680609,0.28550000,0.27300000,274.90000000,0.27300000,29920.80000000,0.27310000,133.50000000,0.28550000,0.28630000,0.26900000,17413624.70000000,4820197.30776000,1684624273277,1684710673277,148139036,148168355,29320
MITHUSDT,0.00000000,0.000,0.00000000,0.00345000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681651851969,1681738251969,-1,-1,0
BLZUSDT,-0.00200000,-3.086,0.06342903,0.06480000,0.06280000,1069.00000000,0.06270000,115491.00000000,0.06280000,133067.00000000,0.06480000,0.06520000,0.06180000,6902282.00000000,437805.08050000,1684624147339,1684710547339,30973923,30976690,2768
EGLDUSDT,-0.50000000,-1.344,36.78715401,37.20000000,36.70000000,4.24000000,36.69000000,54.15000000,36.70000000,42.29000000,37.20000000,37.32000000,36.23000000,80783.09000000,2971779.97310000,1684624147671,1684710547671,85762440,85776788,14349
UMAUSDT,-0.10200000,-4.742,2.09560525,2.15100000,2.04900000,167.90000000,2.04800000,1269.00000000,2.04900000,49.80000000,2.15100000,2.15800000,2.01900000,472422.60000000,990011.28280000,1684624159274,1684710559274,25412971,25420401,7431
AVAUSDT,-0.01000000,-1.812,0.54610241,0.55200000,0.54200000,147.60000000,0.54100000,753.30000000,0.54200000,434.40000000,0.55200000,0.55500000,0.53800000,235250.40000000,128470.81060000,1684624138925,1684710538925,12076799,12077993,1195
SYNUSDT,0.00260000,0.427,0.60289909,0.60830000,0.61100000,1221.10000000,0.61050000,98.20000000,0.61100000,2020.10000000,0.60840000,0.63000000,0.57900000,4481757.00000000,2702047.19932000,1684624278211,1684710678211,2762482,2781305,18824
DOGEUSDT,-0.00130000,-1.767,0.07278964,0.07360000,0.07229000,5822.00000000,0.07229000,317373.00000000,0.07230000,63162.00000000,0.07359000,0.07400000,0.07198000,314595410.00000000,22899285.25329000,1684624083515,1684710483515,511106042,511158366,52325
MBOXUSDT,-0.01100000,-2.619,0.41314365,0.41900000,0.40900000,118.60000000,0.40800000,1208.90000000,0.40900000,2919.30000000,0.42000000,0.42100000,0.40600000,550293.40000000,227350.22180000,1684624138400,1684710538400,35496783,35498693,1911
LTCUSDT,0.71000000,0.773,92.29093742,91.91000000,92.62000000,105.81000000,92.61000000,10.18400000,92.62000000,123.78800000,91.91000000,93.49000000,91.14000000,431700.09100000,39842006.08205000,1684624058533,1684710458533,289015311,289117640,102330
THETAUSDT,-0.03600000,-4.054,0.86471618,0.88700000,0.85200000,43.50000000,0.85100000,14523.00000000,0.85200000,19472.60000000,0.88800000,0.89100000,0.83500000,3564233.10000000,3082050.04280000,1684624078235,1684710478235,150646176,150664145,17970
AGIXUSDT,-0.01420000,-4.789,0.28397027,0.29650000,0.28233000,763.00000000,0.28239000,323.00000000,0.28240000,134.00000000,0.29653000,0.29782000,0.27551000,75782556.00000000,21519993.26497000,1684624296297,1684710696297,13072682,13170300,97619
HOTUSDT,-0.00003000,-1.799,0.00164733,0.00166800,0.00163800,1119915.00000000,0.00163700,891863.00000000,0.00163800,406964.00000000,0.00166800,0.00167400,0.00161600,444024484.00000000,731454.06181200,1684624060972,1684710460972,101677129,101682153,5025
ERDUSDT,0.00000000,0.000,0.00000000,0.01971000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681651851969,1681738251969,-1,-1,0
UNIUSDT,-0.15100000,-2.861,5.18985107,5.27600000,5.12600000,173.11000000,5.12600000,498.07000000,5.12700000,631.59000000,5.27700000,5.29800000,5.09000000,578143.98000000,3000481.15570000,1684624164725,1684710564725,113266930,113285522,18593
PUNDIXUSDT,-0.01200000,-2.948,0.40068476,0.40800000,0.39500000,2561.00000000,0.39500000,7048.90000000,0.39600000,2463.60000000,0.40700000,0.40800000,0.39400000,394953.90000000,158252.00830000,1684624209430,1684710609430,12835025,12835935,911
MCOUSDT,0.00000000,0.000,0.00000000,2.74400000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681651143179,1681737543179,-1,-1,0
DEGOUSDT,-0.03900000,-2.061,1.87327669,1.89200000,1.85300000,2171.95000000,1.85500000,48.45000000,1.85800000,176.44000000,1.89200000,1.89700000,1.85300000,120312.70000000,225378.97681000,1684624152950,1684710552950,24014348,24017081,2734
MOBUSDT,-0.03400000,-4.775,0.69462836,0.71300000,0.67800000,229.47000000,0.67700000,328.07000000,0.67800000,895.42000000,0.71200000,0.71900000,0.66900000,1011527.03000000,702635.35797000,1684624242436,1684710642436,5395811,5400401,4591
IMXUSDT,-0.02400000,-3.204,0.73603866,0.74800000,0.72500000,127.00000000,0.72400000,28373.26000000,0.72500000,3927.29000000,0.74900000,0.75600000,0.71500000,3152584.88000000,2320424.34994000,1684624269558,1684710669558,18242467,18254424,11958
ALICEUSDT,-0.03100000,-2.333,1.30732662,1.33000000,1.29800000,276.78000000,1.29800000,1331.24000000,1.29900000,705.38000000,1.32900000,1.33200000,1.28200000,460221.10000000,601659.29380000,1684624209001,1684710609001,82839194,82844247,5054
BTCDOWNUSDT,0.00016600,1.899,0.00880719,0.00874600,0.00890700,20853.86000000,0.00890700,14122.90000000,0.00890800,44181.06000000,0.00874100,0.00896100,0.00862500,54416918.13000000,479260.32215134,1684624110279,1684710510279,36507114,36511928,4815
IRISUSDT,0.00149000,6.274,0.02512982,0.02376000,0.02524000,13636.50000000,0.02523000,7927.00000000,0.02529000,78425.20000000,0.02375000,0.02631000,0.02360000,209289007.70000000,5259394.62214900,1684624138332,1684710538332,18559613,18591557,31945
TVKUSDT,-0.00150000,-4.386,0.03333998,0.03420000,0.03270000,6232.00000000,0.03270000,48001.00000000,0.03280000,60483.00000000,0.03420000,0.03470000,0.03240000,37607713.00000000,1253840.37020000,1684624229663,1684710629663,15865906,15870936,5031
REPUSDT,0.00000000,0.000,0.00000000,4.73000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681651464543,1681737864543,-1,-1,0
CTKUSDT,-0.01500000,-1.989,0.74206164,0.75500000,0.73900000,184.60000000,0.73900000,14265.20000000,0.74000000,402.20000000,0.75400000,0.75400000,0.73100000,331722.20000000,246158.31850000,1684624183925,1684710583925,28831447,28833986,2540
GMXUSDT,-2.87000000,-4.561,61.21852287,62.93000000,60.06000000,0.83600000,60.06000000,13.78900000,60.08000000,13.33000000,62.93000000,63.28000000,59.63000000,45069.25500000,2759073.21789000,1684624287792,1684710687792,8104827,8119745,14919
STORMUSDT,0.00000000,0.000,0.00000000,0.00339700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681651852002,1681738252002,-1,-1,0
STXUSDT,-0.02490000,-3.725,0.65300332,0.66850000,0.64360000,45.00000000,0.64360000,115.80000000,0.64370000,3175.60000000,0.66850000,0.67290000,0.63690000,6479397.40000000,4231068.00457000,1684624102194,1684710502194,33564229,33583729,19501
BTTUSDT,0.00000000,0.000,0.00000000,0.00277700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681652124665,1681738524665,-1,-1,0
ILVUSDT,-0.49000000,-1.041,46.92278032,47.08000000,46.59000000,4.30000000,46.58000000,8.05000000,46.60000000,4.25000000,47.08000000,47.63000000,46.09000000,9989.62100000,468740.79166000,1684624243196,1684710643196,9836143,9840999,4857
EPSUSDT,0.00000000,0.000,0.00000000,0.16790000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681651851997,1681738251997,-1,-1,0
REIUSDT,-0.00122000,-5.056,0.02360696,0.02411000,0.02291000,879.10000000,0.02289000,798.80000000,0.02292000,9602.60000000,0.02413000,0.02427000,0.02271000,17511187.90000000,413385.83345600,1684624229461,1684710629461,3844181,3846930,2750
MDTUSDT,-0.00157000,-3.636,0.04193478,0.04318000,0.04161000,4636.70000000,0.04156000,13100.00000000,0.04161000,9639.00000000,0.04318000,0.04325000,0.04086000,53666082.40000000,2250475.14105500,1684624130352,1684710530352,27722927,27733279,10353
XVGUSDT,-0.00032700,-13.043,0.00229803,0.00250800,0.00218000,4793.00000000,0.00217900,257887.00000000,0.00218000,85528.00000000,0.00250700,0.00253700,0.00216000,2145842223.00000000,4931202.64601500,1684624192976,1684710592976,8929349,8966951,37603
XRPDOWNUSDT,0.00000311,3.956,0.00008085,0.00007859,0.00008172,4054006.07000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00007861,0.00008362,0.00007801,5729575741.84000000,463249.70526623,1683774010217,1683860410217,19681176,19691044,9869
AMPUSDT,-0.00006100,-2.083,0.00292133,0.00293600,0.00286800,6882.00000000,0.00286700,87199.00000000,0.00286800,80269.00000000,0.00292900,0.00298300,0.00285700,229583992.00000000,670690.46935700,1684624218792,1684710618792,6291497,6295462,3966
ROSEUSDT,-0.00106000,-2.000,0.05230699,0.05298000,0.05193000,4206.10000000,0.05192000,14548.20000000,0.05193000,912.00000000,0.05299000,0.05320000,0.05131000,48915278.50000000,2558611.04551800,1684624186570,1684710586570,83629794,83650857,21064
ZRXUSDT,-0.00690000,-3.030,0.22248132,0.22780000,0.22080000,122.00000000,0.22060000,8787.00000000,0.22070000,117.00000000,0.22770000,0.22840000,0.21820000,800866.00000000,178177.72740000,1684624074095,1684710474095,34127786,34129197,1412
ARBUSDT,-0.02870000,-2.472,1.14133633,1.16120000,1.13240000,1162.50000000,1.13220000,5289.20000000,1.13230000,441.40000000,1.16110000,1.17110000,1.10950000,35027547.50000000,39978212.54337000,1684624306600,1684710706600,21075370,21158041,82672
CVPUSDT,-0.00560000,-1.451,0.38649596,0.38580000,0.38030000,72.60000000,0.38030000,366.30000000,0.38100000,81.80000000,0.38590000,0.40110000,0.37470000,1363687.80000000,527059.82002000,1684624249467,1684710649467,8382243,8386386,4144
XVSUSDT,-0.10000000,-1.980,4.98831462,5.06000000,4.95000000,148.72000000,4.95000000,1529.06000000,4.96000000,1500.93000000,5.05000000,5.08000000,4.91000000,64280.82000000,320652.95400000,1684624141511,1684710541511,49150796,49153508,2713
OMGUSDT,-0.01100000,-1.368,0.81959998,0.80400000,0.79300000,112.80000000,0.79300000,29467.70000000,0.79400000,251.80000000,0.80400000,0.85000000,0.78000000,4268327.50000000,3498321.13290000,1684624078855,1684710478855,115885194,115901458,16265
FIDAUSDT,-0.01310000,-3.723,0.34425330,0.35190000,0.33880000,907.40000000,0.33840000,789.30000000,0.33880000,1605.00000000,0.35190000,0.35240000,0.33660000,1125261.00000000,387374.81121000,1684624081902,1684710481902,12255487,12258281,2795
IDEXUSDT,0.00312000,3.852,0.08478966,0.08100000,0.08412000,3022.50000000,0.08411000,1217.50000000,0.08412000,1118.10000000,0.08100000,0.08855000,0.08057000,168932041.70000000,14323691.06400800,1684624240841,1684710640841,26236999,26321300,84302
RNDRUSDT,0.13800000,5.895,2.54056712,2.34000000,2.47900000,79.33000000,2.47800000,2838.59000000,2.47900000,1240.00000000,2.34100000,2.95000000,2.32400000,45127733.63000000,114650036.21582000,1684624262187,1684710662187,21185315,21440281,254967
XRPBEARUSDT,0.00000000,0.000,0.00000000,548.55000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681652403167,1681738803167,-1,-1,0
ETHUSDT,-10.41000000,-0.573,1811.39852340,1817.21000000,1806.80000000,0.04150000,1806.80000000,17.11100000,1806.81000000,115.57200000,1817.21000000,1828.98000000,1797.21000000,159618.04340000,289131888.12261600,1684624056952,1684710456952,1153517536,1153824820,307285
SLPUSDT,-0.00004100,-1.821,0.00223022,0.00225100,0.00221000,181857.00000000,0.00221000,476759.00000000,0.00221100,64144.00000000,0.00225100,0.00226300,0.00219700,234279805.00000000,522495.13946200,1684624216373,1684710616373,92341152,92346674,5523
MULTIUSDT,-0.21000000,-2.583,7.98215325,8.13000000,7.92000000,2.51200000,7.90000000,22.18600000,7.92000000,22.55500000,8.13000000,8.17000000,7.86000000,12339.27800000,98494.00799000,1684624230270,1684710630270,4227730,4228623,894
IOSTUSDT,-0.00017000,-1.767,0.00946428,0.00963000,0.00945000,18583.00000000,0.00944000,1159715.00000000,0.00945000,72247.00000000,0.00962000,0.00968000,0.00932000,48543123.00000000,459425.65658000,1684624072739,1684710472739,72212621,72215861,3241
BCCUSDT,0.00000000,0.000,0.00000000,448.70000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681651851969,1681738251969,-1,-1,0
ICXUSDT,-0.00730000,-2.797,0.25530821,0.26100000,0.25370000,1535.50000000,0.25390000,10079.10000000,0.25400000,2080.80000000,0.26100000,0.26210000,0.24910000,5834284.50000000,1489540.73331000,1684624045329,1684710445329,45568332,45575488,7157
SFPUSDT,-0.00770000,-1.855,0.41085433,0.41510000,0.40750000,29.00000000,0.40740000,2181.00000000,0.40760000,1502.00000000,0.41520000,0.41610000,0.40370000,1313225.00000000,539544.17900000,1684624196481,1684710596481,42702891,42706099,3209
ETHBULLUSDT,0.00000000,0.000,0.00000000,79.18000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681653096805,1681739496805,-1,-1,0
BEARUSDT,0.00000000,0.000,0.00000000,11.16000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681653096805,1681739496805,-1,-1,0
MANAUSDT,-0.00810000,-1.652,0.48335846,0.49030000,0.48220000,1210.00000000,0.48200000,4454.00000000,0.48210000,2155.00000000,0.49030000,0.49180000,0.47610000,9725069.00000000,4700694.41910000,1684624144851,1684710544851,189277660,189301158,23499
DIAUSDT,-0.00910000,-3.023,0.29857416,0.30100000,0.29190000,105.10000000,0.29120000,4954.10000000,0.29190000,1379.80000000,0.30100000,0.30590000,0.29010000,1059261.50000000,316268.11420000,1684624152608,1684710552608,18081624,18084465,2842
TWTUSDT,-0.02450000,-2.249,1.07089310,1.08940000,1.06490000,27.00000000,1.06510000,248.00000000,1.06540000,171.00000000,1.08940000,1.09590000,1.05370000,1255192.00000000,1344176.45810000,1684624188041,1684710588041,36124059,36131556,7498
BNXUSDT,-0.01500000,-2.907,0.50751563,0.51600000,0.50100000,3713.30000000,0.50100000,8635.10000000,0.50200000,25268.00000000,0.51600000,0.52000000,0.49600000,2325027.20000000,1179987.64500000,1684624251372,1684710651372,17961885,17967091,5207
GTCUSDT,-0.02100000,-1.459,1.42482928,1.43900000,1.41800000,56.50000000,1.41500000,3027.30000000,1.41800000,340.50000000,1.43900000,1.44800000,1.39600000,392689.30000000,559515.21250000,1684624228109,1684710628109,24647282,24651013,3732
HNTUSDT,0.00000000,0.000,0.00000000,4.67000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681652752590,1681739152590,-1,-1,0
RIFUSDT,-0.00190000,-1.422,0.13324764,0.13370000,0.13170000,167.00000000,0.13150000,3557.00000000,0.13170000,43631.00000000,0.13360000,0.13730000,0.12970000,14185113.00000000,1890132.87540000,1684624178517,1684710578517,10768049,10778021,9973
RAMPUSDT,0.00000000,0.000,0.00000000,0.05240000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681651464575,1681737864575,-1,-1,0
XTZUPUSDT,0.00000000,0.000,0.00000000,0.00255100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681653096828,1681739496828,-1,-1,0
EOSUPUSDT,0.00000000,0.000,0.00000000,0.21130000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681651143179,1681737543179,-1,-1,0
BTCUSDT,-260.86000000,-0.965,26950.89316395,27045.73000000,26784.87000000,0.05097000,26784.87000000,4.97547000,26784.88000000,0.23535000,27045.73000000,27277.55000000,26666.03000000,21483.96135000,579011947.08217590,1684624056383,1684710456383,3122628831,3123196695,567865
VIBUSDT,-0.00333000,-5.112,0.06357695,0.06515000,0.06181000,327.00000000,0.06173000,351.00000000,0.06181000,296.00000000,0.06514000,0.06610000,0.06111000,7591407.00000000,482638.47364000,1684624267469,1684710667469,647236,650762,3527
ENJUSDT,-0.00290000,-0.841,0.34097049,0.34490000,0.34200000,1370.90000000,0.34200000,8363.40000000,0.34220000,3970.00000000,0.34490000,0.34660000,0.33580000,2758314.40000000,940503.80284000,1684624073363,1684710473363,86414745,86423116,8372
CHRUSDT,-0.00270000,-1.945,0.13695476,0.13870000,0.13610000,2676.00000000,0.13610000,1778.00000000,0.13620000,7772.00000000,0.13880000,0.13930000,0.13440000,4767737.00000000,652964.29090000,1684624106731,1684710506731,71582126,71585819,3694
MLNUSDT,-0.37000000,-1.973,18.50089657,18.70000000,18.38000000,1.36300000,18.36000000,3.32800000,18.38000000,10.88100000,18.75000000,18.77000000,18.30000000,3667.87100000,67858.90200000,1684624023760,1684710423760,7005549,7006224,676
LINKDOWNUSDT,0.00000000,0.000,0.00000000,0.00089500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681652403174,1681738803174,-1,-1,0
RENUSDT,-0.00303500,-3.866,0.07689037,0.07844400,0.07546300,2888.00000000,0.07547400,11330.00000000,0.07549100,2649.00000000,0.07849800,0.07893400,0.07478900,6973736.00000000,536213.13446200,1684624098860,1684710498860,37580075,37583631,3557
ARDRUSDT,-0.00160000,-2.020,0.07816088,0.07920000,0.07760000,3176.00000000,0.07730000,4398.00000000,0.07750000,4259.00000000,0.07920000,0.07930000,0.07680000,558285.00000000,43636.04630000,1684623915104,1684710315104,10294300,10295035,736
RAYUSDT,-0.00760000,-3.696,0.20073578,0.20560000,0.19800000,501.60000000,0.19790000,1879.20000000,0.19800000,607.30000000,0.20560000,0.20580000,0.19580000,3736862.40000000,750121.99293000,1684624229660,1684710629660,21022369,21028828,6460
SYSUSDT,-0.01010000,-7.836,0.12501002,0.12890000,0.11880000,14590.00000000,0.11870000,6119.00000000,0.11880000,11300.00000000,0.12890000,0.13340000,0.11780000,9272223.00000000,1159120.76470000,1684624241665,1684710641665,15856281,15865347,9067
PHBUSDT,-0.02560000,-3.237,0.77686475,0.79100000,0.76520000,27.00000000,0.76500000,78.00000000,0.76520000,107.00000000,0.79080000,0.79980000,0.74200000,6938811.00000000,5390517.64010000,1684624292040,1684710692040,5353063,5382850,29788
BIFIUSDT,-6.20000000,-1.422,433.63905521,436.60000000,429.80000000,0.08100000,428.90000000,0.16100000,429.60000000,0.08100000,436.00000000,438.10000000,428.50000000,51.84200000,22480.71590000,1684624264104,1684710664104,2239231,2239596,366
POLYUSDT,0.00000000,0.000,0.00000000,0.26960000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681652760342,1681739160342,-1,-1,0
YFIUPUSDT,0.00000000,0.000,0.00000000,0.11690000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1681651844328,1681738244328,-1,-1,0
PYRUSDT,-0.04200000,-1.206,3.46655384,3.48100000,3.44200000,116.07600000,3.44100000,106.49100000,3.44200000,38.98300000,3.48400000,3.56000000,3.39200000,351249.73000000,1217626.09979800,1684624228434,1684710628434,17973679,17982861,9183
LEVERUSDT,-0.00004900,-3.273,0.00149692,0.00149600,0.00144800,216320.00000000,0.00144800,495328.00000000,0.00144900,445537.00000000,0.00149700,0.00155200,0.00142200,1348132260.00000000,2018042.38016400,1684624268244,1684710668244,10883292,10894670,11379
